"","activity","subject","Time_Body_Acceleration_mean","Time_Gravity_Acceleration_mean","Time_Body_AccelerationJerk_mean","Time_Body_Gyroscope_mean","Time_Body_GyroscopeJerk_mean","Time_Body_Mags__mean","Time_Gravity_AccelerationMag_mean","Time_Body_Acceleration_Jerk_Mags__mean","Time_Body_GyroscopeMag_mean","Time_Body_GyroscopeJerkMag_mean","Frequency_Body_Acceleration_mean","Frequency_Body_AccelerationJerk_mean","Frequency_Body_Gyroscope_mean","Frequency_Body_AccelerationMag_mean","Frequency_Body_AccelerationJerkMag_mean","Frequency_Body_GyroscopeMag_mean","Frequency_Body_GyroscopeJerkMag_mean","Time_Body_Acceleration_std_deviation","Time_Gravity_Acceleration_std_deviation","Time_Body_AccelerationJerk_std_deviation","Time_Body_Gyroscope_std_deviation","Time_Body_GyroscopeJerk_std_deviation","Time_Body_Mags__std_deviation","Time_Gravity_AccelerationMag_std_deviation","Time_Body_Acceleration_Jerk_Mags__std_deviation","Time_Body_GyroscopeMag_std_deviation","Time_Body_GyroscopeJerkMag_std_deviation","Frequency_Body_Acceleration_std_deviation","Frequency_Body_AccelerationJerk_std_deviation","Frequency_Body_Gyroscope_std_deviation","Frequency_Body_AccelerationMag_std_deviation","Frequency_Body_AccelerationJerkMag_std_deviation","Frequency_Body_GyroscopeMag_std_deviation","Frequency_Body_GyroscopeJerkMag_std_deviation"
"83","STANDING",23,0.277899323235294,0.919857125882353,0.0750206478676471,-0.0327397745133823,-0.0981481050441177,-0.957212267058824,-0.957212267058824,-0.978671485441176,-0.938430293382353,-0.9763992525,-0.983627197058824,-0.983283252058823,-0.947510436323529,-0.957986177058823,-0.973798155735294,-0.944583829705882,-0.972598810882353,-0.985421519558824,-0.984610385,-0.983141958970588,-0.942011240294118,-0.972770702058824,-0.9516698575,-0.9516698575,-0.974811528235294,-0.923796565588235,-0.972387365294118,-0.986333385588235,-0.984531642205882,-0.941698515588235,-0.955291356470588,-0.9750536875,-0.924805421470588,-0.973849691470588
"84","STANDING",24,0.280348883913043,0.96644228,0.0746177416521739,-0.0278611511434783,-0.0991947719855072,-0.950061017681159,-0.950061017681159,-0.977620953913043,-0.954518594057971,-0.982387268985507,-0.984183633623188,-0.98116164057971,-0.958540187246377,-0.960066088115942,-0.972251355217391,-0.963922314202899,-0.981119237826087,-0.98725587115942,-0.992197591884058,-0.980573836811594,-0.960738660289855,-0.975856809130435,-0.94790101173913,-0.94790101173913,-0.973108343043478,-0.95310477884058,-0.979995718695652,-0.988851853478261,-0.981721691014493,-0.961885695217391,-0.949522556376812,-0.973195509565217,-0.954407176956522,-0.9797551
"85","STANDING",25,0.278013701621622,0.929794733108108,0.0752337295675676,-0.0247946750959459,-0.100473697756757,-0.972663592162162,-0.972663592162162,-0.984647071216216,-0.967077442837838,-0.985091991216216,-0.990093202837838,-0.988404654864865,-0.96807852527027,-0.972355393243243,-0.982294170810811,-0.968972499594595,-0.98401783027027,-0.991970126756757,-0.993148267702703,-0.988312658378378,-0.971357421216216,-0.977909693918919,-0.968075629324324,-0.968075629324324,-0.982637080945946,-0.959884274324324,-0.983230809594595,-0.992851743243243,-0.989339890810811,-0.97266417,-0.970203660405405,-0.982083315,-0.961090396891892,-0.983098935945946
"86","STANDING",26,0.281127035405405,0.965460891621622,0.0753578207972973,-0.0245345837959459,-0.100355997108108,-0.968511694324324,-0.968511694324324,-0.986985213648649,-0.968673955540541,-0.98854482527027,-0.991993372297297,-0.990586982162162,-0.969364268513514,-0.970605250405405,-0.98287688945946,-0.972333108648649,-0.985762255540541,-0.993069368783784,-0.992678782162162,-0.990498355,-0.973785111216216,-0.978472409324324,-0.962697299189189,-0.962697299189189,-0.982626252972973,-0.962653585540541,-0.984253792432432,-0.993702408378378,-0.991275662027027,-0.975321645675676,-0.963909299324324,-0.981129312702703,-0.962967605810811,-0.983313996081081
"87","STANDING",27,0.279566921625,0.965351492,0.074969980825,-0.026731653905,-0.0987605078625,-0.972753287375,-0.972753287375,-0.985347620125,-0.968702956625,-0.989532103875,-0.99012181225,-0.987771749375,-0.970149628875,-0.973186182375,-0.984151646,-0.975525565625,-0.98941848275,-0.9919515835,-0.994012162875,-0.987628362,-0.9699020075,-0.9826424495,-0.9663601145,-0.9663601145,-0.98415908975,-0.965693334,-0.988819784,-0.99287582525,-0.98860681,-0.970221836375,-0.967529105125,-0.983022277625,-0.96540017025,-0.988579092
"88","STANDING",28,0.277795069113924,0.948514848481013,0.0753131601898734,-0.0253281543540506,-0.102248409070886,-0.92547165164557,-0.92547165164557,-0.959551987468354,-0.894242469620253,-0.959681019113924,-0.97251980164557,-0.968513715189873,-0.880426103164557,-0.929146479367089,-0.952727765189873,-0.909652436329114,-0.958758576835443,-0.977748638607595,-0.990059426582279,-0.968604559620253,-0.884032232405063,-0.928343397721519,-0.917658334177215,-0.917658334177215,-0.954068391518987,-0.876917545696203,-0.956266480126582,-0.98026749,-0.971672796708861,-0.886706768227848,-0.923857158227848,-0.954963155316456,-0.878459662025316,-0.955983424556962
"89","STANDING",29,0.277965065846154,0.974508732,0.0753052530307692,-0.0276075573307692,-0.0988701505538462,-0.984745318923077,-0.984745318923077,-0.990785419538462,-0.980657340461539,-0.992144698923077,-0.995024039692308,-0.993736906,-0.974485449538462,-0.984548094769231,-0.989793892615385,-0.980879722923077,-0.991672052,-0.996068635384615,-0.996764227384615,-0.993652820615385,-0.977994819846154,-0.983293061692308,-0.981745712923077,-0.981745712923077,-0.990495689538462,-0.975358665384615,-0.991453632153846,-0.996604570307692,-0.994123423538462,-0.979162564923077,-0.982247716,-0.990327934615385,-0.975938728769231,-0.991516778307692
"90","STANDING",30,0.277112699152542,0.968556705084746,0.0752414472033898,-0.027613853538983,-0.0997160228220339,-0.930573574915254,-0.930573574915254,-0.971225190169491,-0.913890564915254,-0.972995273898305,-0.972014050847458,-0.967857589322034,-0.915742855084746,-0.932047450677966,-0.953357615932203,-0.917449417288136,-0.959242165084746,-0.977559426949153,-0.996420919152542,-0.968430745254237,-0.911408517966102,-0.960119074237288,-0.916570441355932,-0.916570441355932,-0.950762271186441,-0.887247636779661,-0.955995671864407,-0.980426575762712,-0.972216728644068,-0.911718163220339,-0.921733233050847,-0.946639846949153,-0.888872227966102,-0.955008564237288
"91","WALKING",1,0.277330758736842,0.935223201473684,0.0740416333157895,-0.041830963526,-0.0899975423705263,-0.136971176556842,-0.136971176556842,-0.141428809031579,-0.160979552536842,-0.298703679084211,-0.202794306326316,-0.170546964549579,-0.339032197115789,-0.128623450629474,-0.0571194000343158,-0.199252568986316,-0.319308593778947,-0.283740258842105,-0.976609642526316,-0.113615602435789,-0.473535485894737,-0.207421854757895,-0.219688645631579,-0.219688645631579,-0.0744717500625263,-0.186978364526316,-0.325324878894737,-0.319134719578947,-0.133586606326316,-0.516691938736842,-0.398032586842105,-0.103492403002105,-0.321017953894737,-0.381601911789474
"92","WALKING",2,0.276426586440678,0.91301733338983,0.0618080696279661,-0.0530258157347458,-0.0818833429152542,-0.290407593728814,-0.290407593728814,-0.281424153881356,-0.446549092881356,-0.547911950338983,-0.346048161016949,-0.304615322881356,-0.429713536101695,-0.324289427932203,-0.169064352813559,-0.530704814745763,-0.583249293389831,-0.423642838474576,-0.972693201355932,-0.277530462620339,-0.561550255762712,-0.389549831525424,-0.422544169322034,-0.422544169322034,-0.164150985127119,-0.553019916271186,-0.557798151355932,-0.457651383728814,-0.31431306340678,-0.604053019152542,-0.577105211694915,-0.164091969449153,-0.651792839661017,-0.558104554745763
"93","WALKING",3,0.275567462068966,0.936506743275862,0.0814745882660345,-0.0256405192517241,-0.0952398165017241,-0.254690333275862,-0.254690333275862,-0.280009317413793,-0.466411754137931,-0.566135217931034,-0.316614011689655,-0.304694442551724,-0.437845763793103,-0.290031535172414,-0.186764516965517,-0.569755772241379,-0.607751646034483,-0.360356726034483,-0.97777159137931,-0.26867964387931,-0.571869560172414,-0.385922986034483,-0.328428936551724,-0.328428936551724,-0.139916355325862,-0.561510683275862,-0.567371560862069,-0.379276781206897,-0.296596633103448,-0.615121369827586,-0.456373080862069,-0.0898519904044828,-0.632643292931034,-0.549087007931034
"94","WALKING",4,0.278582015166667,0.963999696833333,0.0783529082183333,-0.0317982557795,-0.115321556475,-0.312050574166667,-0.312050574166667,-0.366700879833333,-0.49779220106,-0.6813040365,-0.426719449666667,-0.358883413666667,-0.373384540666667,-0.450804558333333,-0.318587811,-0.609285588016667,-0.724327420666667,-0.440829971333333,-0.983826494833333,-0.297042612533333,-0.500916659,-0.492341066833333,-0.527679103166667,-0.527679103166667,-0.316918956,-0.553116111166667,-0.7301463685,-0.447234929666667,-0.29732607245,-0.542646759,-0.651172628166667,-0.320458701,-0.593937200833333,-0.757768081166667
"95","WALKING",5,0.27784234625,0.972624959821429,0.0845888833571429,-0.0488919896632143,-0.0888408355267857,-0.158338674394643,-0.158338674394643,-0.288333024071429,-0.355933083571429,-0.444532485357143,-0.287782607410714,-0.344954806428571,-0.372668749642857,-0.304992488892857,-0.269481661080357,-0.484262828928571,-0.548053574821429,-0.294098534232143,-0.979348381428571,-0.302891024625,-0.490877497857143,-0.357681403285714,-0.377178733392857,-0.377178733392857,-0.282242276785714,-0.492176823571429,-0.48919974625,-0.297517355196429,-0.3213903195,-0.529392790178571,-0.519636926071429,-0.305685376071429,-0.589741506785714,-0.455665300892857
"96","WALKING",6,0.283658868070175,0.958067455087719,0.0699585876912281,-0.025509618645614,-0.0878891090105263,-0.166840713631579,-0.166840713631579,-0.195117026052632,-0.281207841122807,-0.321290483140351,-0.187934323140351,-0.150942917824561,-0.239650710533333,-0.201386607649123,-0.055401423331579,-0.329681123368421,-0.366500534122807,-0.296538717368421,-0.977779896491228,-0.132784766936842,-0.446020952631579,-0.18260093354386,-0.266734167368421,-0.266734167368421,-0.0706029648421053,-0.36560291677193,-0.364708342315789,-0.34522769,-0.19269469414386,-0.515323854385965,-0.421683093508772,-0.0964999702982456,-0.510648322631579,-0.408078906482456
"97","WALKING",7,0.275592961754386,0.932566472280702,0.0901462649192983,0.00228835208526316,-0.123654199751333,-0.0978090439438596,-0.0978090439438596,-0.192948900438596,-0.305959351403509,-0.300022779964912,-0.343048405789474,-0.383715797719298,-0.318395104666667,-0.151243649578947,-0.0384187298547368,-0.192909765467895,-0.155339855862632,-0.327243240701754,-0.979851271403509,-0.346026226140351,-0.503313517017544,-0.21166729682807,-0.198554708385965,-0.198554708385965,-0.027557329277193,-0.19828316695614,-0.0953401161070176,-0.322034908070175,-0.365314790947368,-0.563615256666667,-0.351706780526316,-0.022138358,-0.343894914947368,-0.0841663774087719
"98","WALKING",8,0.27468631,0.913586347916667,0.0703393490833333,0.0235088228254167,-0.135886431360417,0.0516786278104167,0.0516786278104167,-0.0668322430433333,-0.00310243820125,-0.339129269583333,-0.247389011875,-0.311198711041667,-0.102063053808333,-0.09521728274375,-0.123834409766667,-0.301241848645833,-0.473026230833333,-0.173605736002083,-0.974752050208333,-0.2586886278125,-0.1992097184375,-0.2460827504375,-0.1804072826,-0.1804072826,-0.184571053979167,-0.238746703958333,-0.502957255416667,-0.148386858858333,-0.271448185291667,-0.234252005895833,-0.360818978541667,-0.276436130125,-0.327459577895833,-0.581240190833333
"99","WALKING",9,0.278502842115385,0.951867079615385,0.0704357270480769,-0.0808360598653846,-0.0809204094461538,-0.0980840496143461,-0.0980840496143461,-0.203733615519231,-0.294542266826923,-0.510253995769231,-0.294711163653846,-0.314265401346154,-0.383676120961538,-0.318801022711538,-0.316870715576923,-0.513797480384615,-0.602581618269231,-0.238353562692308,-0.980971973653846,-0.206733787961538,-0.476163506730769,-0.526985309038462,-0.37942877,-0.37942877,-0.317113487115385,-0.489725811538462,-0.599866472692308,-0.218019977423077,-0.170228340134423,-0.507404512692308,-0.513891953269231,-0.322337536730769,-0.562714528653846,-0.624351923653846
"100","WALKING",10,0.278574076603774,0.963092149811321,0.0857943809283019,0.0106894976215094,-0.122709563462264,-0.127400912069811,-0.127400912069811,-0.132624992298283,-0.156458730358491,-0.440363636603774,-0.114190001283019,-0.107941107467925,-0.277913780754717,-0.0930237422792453,0.0205189516981132,-0.412616909622642,-0.515065335849057,-0.178709734396226,-0.974435158113208,-0.0521991013207547,-0.414205475283019,-0.366063723207547,-0.185602396067925,-0.185602396067925,0.037608338009434,-0.402025135660377,-0.501027916603774,-0.206366497226415,-0.0791518267107547,-0.458292932830189,-0.370471943962264,0.0502087634986792,-0.499759796981132,-0.517675799056604
"101","WALKING",11,0.271821892881356,0.946468451355932,0.0829709328491525,-0.0426928995457627,-0.0918204195491525,-0.288323472033898,-0.288323472033898,-0.402333202033898,-0.421801673559322,-0.63073270559322,-0.396533731864407,-0.453265268813559,-0.514753307627119,-0.458514062542373,-0.395116134237288,-0.610222628813559,-0.751914457457627,-0.422842071864407,-0.98110101440678,-0.428516343559322,-0.596346930847458,-0.541616397118644,-0.487735915084746,-0.487735915084746,-0.403141284745763,-0.558362783220339,-0.753671416101695,-0.433703311525424,-0.45394304,-0.623150268983051,-0.584455992033898,-0.41744681559322,-0.59974543779661,-0.773574064745763
"102","WALKING",12,0.2771286656,0.9668735148,0.045764401482,-0.1045136708758,-0.06223893174,-0.102204550448,-0.102204550448,-0.144064922688,-0.35593036512,-0.5174937754,-0.05435763951,-0.08161979534,-0.4019759318,-0.153116002784,-0.029912425338,-0.442503784,-0.5611764414,-0.128898533096,-0.97911312,-0.01350661106,-0.5462634706,-0.3908072382,-0.23697286882,-0.23697286882,-0.02028505044,-0.4132083408,-0.5488904506,-0.160707260634,-0.03105929456,-0.5931428818,-0.4088962994,-0.013953908696,-0.4948022154,-0.5649340126
"103","WALKING",13,0.275883130350877,0.910855709298246,0.0809590227198246,-0.0174207634701754,-0.0966598593263158,-0.135643867842105,-0.135643867842105,-0.133205034736842,-0.218669558421053,-0.303508210175439,-0.335030121052632,-0.290460801694737,-0.192856474047368,-0.23460086645614,-0.15211150075614,-0.267472373877193,-0.338527133789474,-0.346980394210526,-0.97254492245614,-0.220910068015789,-0.376059914210526,-0.216812065298246,-0.292546377017544,-0.292546377017544,-0.131788528797719,-0.253240071964912,-0.322118379807018,-0.353299848947368,-0.219716159766667,-0.435714710526316,-0.438388953157895,-0.113591923723684,-0.379951835438597,-0.349285611070175
"104","WALKING",14,0.271959598644068,0.802973961525424,0.0720877913452542,-0.00347655062271186,-0.110656054802153,-0.144404671779661,-0.144404671779661,-0.377293155084746,-0.137208741864407,-0.519895046779661,-0.421498172542373,-0.472360616779661,-0.508595851864407,-0.373516771016949,-0.431591453389831,-0.311386449661017,-0.591036936101695,-0.402639098135593,-0.974816884237288,-0.454497019661017,-0.60038822220339,-0.571759911525424,-0.36380562779661,-0.36380562779661,-0.439746918474576,-0.201401930542373,-0.606103313898305,-0.395859985762712,-0.484797709830508,-0.630082075932203,-0.457490009491525,-0.453426008983051,-0.265504551525424,-0.65567766220339
"105","WALKING",15,0.273899207962963,0.951524391481481,0.0897770721666667,-0.0554883847662963,-0.0776692754648148,-0.186514650759259,-0.186514650759259,-0.320129322962963,-0.243711124444444,-0.543979500555556,-0.31744092037037,-0.39082198537037,-0.253399360296296,-0.275156242062037,-0.289753952407407,-0.489166383703704,-0.645075178148148,-0.327961801111111,-0.978397287962963,-0.373217585,-0.329624620185185,-0.283767987222222,-0.323878324074074,-0.323878324074074,-0.310071425166667,-0.425798469148148,-0.63778595537037,-0.332520626851852,-0.411500068148148,-0.357633378703704,-0.458344792407407,-0.342411927851852,-0.481750218518519,-0.654010147222222
"106","WALKING",16,0.276023564509804,0.925981326078431,0.0770223771764706,-0.0151721912792157,-0.110917348282353,-0.258766694117647,-0.258766694117647,-0.363144483529412,-0.485931932745098,-0.671541834117647,-0.394790433529412,-0.44140618254902,-0.59574648627451,-0.410463241960784,-0.378278490588235,-0.669228540784314,-0.72068229,-0.404692523921569,-0.982469595490196,-0.396223738431373,-0.654171847058823,-0.675889722745098,-0.47180926745098,-0.47180926745098,-0.403386563921569,-0.665078404313725,-0.722808438431373,-0.409070488039216,-0.402884115098039,-0.673741136862745,-0.592150985098039,-0.441447754509804,-0.721137001568627,-0.745726853921569
"107","WALKING",17,0.272341855245902,0.92811236852459,0.0773188580032787,-0.00922265519180328,-0.109959237927869,-0.151151487704918,-0.151151487704918,-0.301093269180328,-0.335009836885246,-0.517167440655738,-0.360991674918033,-0.423446094590164,-0.40771670852459,-0.429380043442623,-0.335938891803279,-0.518618058688525,-0.582711859672131,-0.31950017295082,-0.980983351639344,-0.355492635409836,-0.47981351295082,-0.431296148196721,-0.461837866885246,-0.461837866885246,-0.275672786229508,-0.522494763606557,-0.53970849147541,-0.304806274098361,-0.343866129016393,-0.504849290819672,-0.565162507704918,-0.211231860180328,-0.615320077704918,-0.520385479180328
"108","WALKING",18,0.273887758571429,0.92386524875,0.0767524278392857,-0.0399399716026786,-0.0966435295642857,-0.287908078035714,-0.287908078035714,-0.379269262142857,-0.500471147857143,-0.636485896964286,-0.37147515625,-0.414797154464286,-0.609673434464286,-0.424386734107143,-0.41403775125,-0.620331394285714,-0.710596311071429,-0.37600552125,-0.983010882678571,-0.368056913928571,-0.7044397775,-0.578133968392857,-0.460346465357143,-0.460346465357143,-0.42541866125,-0.60851009125,-0.726591779107143,-0.378068199285714,-0.375992795357143,-0.734901390178571,-0.565563056964286,-0.444453486071429,-0.668908146607143,-0.769408385535714
"109","WALKING",19,0.273931172307692,0.935222559230769,0.0822246284461538,-0.0274970979894231,-0.0832353261384615,0.0648173438653846,0.0648173438653846,0.109450990201923,0.100045071430769,-0.164699977592308,-0.0299815666923077,0.0336380997853846,0.228142361865385,0.0322272296217308,0.0730179928688462,-0.0952460452365385,-0.262442822846154,-0.0489049407963462,-0.9698614625,0.110306729315577,-0.0264357957923077,0.0801186523134615,-0.0993927171359615,-0.0993927171359615,0.0356558788076923,-0.0218463165461538,-0.271487480103846,-0.0578820787019231,0.0908366492173077,-0.108388809533846,-0.324793406057692,-0.0222869586038462,-0.141598402309615,-0.336148733
"110","WALKING",20,0.272589336470588,0.899965205686274,0.0841234323137255,-0.0234104225980392,-0.0679992365372549,0.039402280578902,0.039402280578902,-0.0429359302764706,0.0686275147882353,-0.194893253196078,-0.147404272166667,-0.138717234372549,-0.0936248686019608,-0.00353341793921569,0.0545269493972549,-0.0520065599062745,-0.180365335498431,-0.208342792019608,-0.970327266470588,-0.090645041854902,-0.23294061427451,-0.253227445431373,-0.156930391921569,-0.156930391921569,0.0210765716843137,-0.0367853189588235,-0.149864146847059,-0.234985644352941,-0.122237205541176,-0.279931528352941,-0.389934004313725,-0.0310650270227451,-0.196210236058824,-0.171975765239216
"111","WALKING",21,0.279183526730769,0.862524800961538,0.0782251820211538,-0.0459323393842308,-0.0868767709153846,-0.123455661519231,-0.123455661519231,-0.148138991523077,-0.284775644807692,-0.426930725,-0.273496158519231,-0.200442011365385,-0.246657382884615,-0.251266388923077,-0.144009889665385,-0.409516081153846,-0.4995972025,-0.297814843538462,-0.969576355384615,-0.114888873837692,-0.432232883846154,-0.238908311384615,-0.299709752173077,-0.299709752173077,-0.0838487968942308,-0.408304434423077,-0.450369988846154,-0.308547185288462,-0.107412802661538,-0.491859244230769,-0.438149791153846,-0.0186734409634615,-0.512249343076923,-0.429323466346154
"112","WALKING",22,0.27886459,0.936096410434783,0.0627777634002174,0.0007771571,-0.132977562363043,0.0722419121669565,0.0722419121669565,0.02291996735,-0.210608043717391,-0.461999528913043,-0.0994928588891304,-0.0367047077608696,-0.144648652152174,-0.0241584964891304,0.0659727285,-0.438378722826087,-0.553946121521739,-0.00865921919565217,-0.969643448043478,0.0358787094391304,-0.318537865869565,-0.226656401521739,-0.161591787478261,-0.161591787478261,0.111532924945652,-0.390775683913043,-0.503106312391304,0.0243958191369565,0.0180047785304348,-0.374496318695652,-0.381399308043478,0.158286745226087,-0.464019127391304,-0.476405270434783
"113","WALKING",23,0.273211884237288,0.939809688644068,0.0987319085964407,-0.0631156870355932,-0.0578128239067797,-0.0988770198220339,-0.0988770198220339,-0.0670819655881356,-0.0120968259523729,0.0115305410508475,-0.275404187920339,-0.290410454881356,-0.337619203050847,-0.0942606311677966,-0.0180705701559322,0.185078207383051,0.146618569064407,-0.313521773389831,-0.977230903898305,-0.229328122305085,-0.494322648644068,-0.363969434576271,-0.209989354570847,-0.209989354570847,-0.0268194363050847,0.163346451623729,0.250173204117966,-0.329807279830508,-0.235172990305085,-0.545051691694915,-0.407577515762712,-0.0457372334118644,-0.061476584759322,0.287834616098305
"114","WALKING",24,0.276980816034483,0.95970108137931,0.0731938975362069,-0.0545126870724138,-0.0625311679982759,-0.299983613965517,-0.299983613965517,-0.399722201034483,-0.403064156896552,-0.507824745862069,-0.492419802586207,-0.509628168793103,-0.468295081206897,-0.434618912068966,-0.418641046896552,-0.534509163793103,-0.571594392068966,-0.47076236637931,-0.983132400344828,-0.485863255344828,-0.580597373275862,-0.490773455517241,-0.48106401862069,-0.48106401862069,-0.409824562586207,-0.563863212586207,-0.556022765862069,-0.462733639137931,-0.507640734482759,-0.616915839310345,-0.590265845517241,-0.40297998362069,-0.668032801896552,-0.567447731896552
"115","WALKING",25,0.278992759054054,0.937483114459459,0.0721720712281081,-0.0156305378067568,-0.102377269321622,-0.40528943,-0.40528943,-0.538291424594595,-0.394362401351351,-0.678466069054054,-0.609038908918919,-0.625595376891892,-0.411909719594595,-0.566060023108108,-0.564591342162162,-0.562733252702703,-0.770300895540541,-0.596007443513514,-0.979499263243243,-0.607620931621622,-0.401158753783784,-0.507957094054054,-0.565601466081081,-0.565601466081081,-0.542870062567568,-0.489809386081081,-0.757032544864865,-0.591449956486486,-0.624145724594595,-0.406678108108108,-0.632927475540541,-0.51900424972973,-0.529262243378378,-0.75738578027027
"116","WALKING",26,0.279264443728814,0.960647754576271,0.0652303740728813,-0.00334085938813559,-0.099411456038983,-0.223399171830508,-0.223399171830508,-0.290758024915254,-0.392092024067797,-0.51239882559322,-0.321959549661017,-0.36422676440678,-0.368112905762712,-0.379836742711864,-0.293358341186441,-0.551927613050847,-0.619461036101695,-0.340185527559322,-0.980055651016949,-0.328452881355932,-0.492885711355932,-0.417438636101695,-0.421848313898305,-0.421848313898305,-0.279350754237288,-0.538329286101695,-0.603468672372881,-0.34799792561017,-0.351065957627119,-0.532999609491525,-0.537183967118644,-0.268948465423729,-0.60946621661017,-0.612930343220339
"117","WALKING",27,0.276849485438596,0.944759287368421,0.0684331971807018,-0.08558835714,-0.0786163508824035,-0.238853875263158,-0.238853875263158,-0.230500549298246,-0.396638753684211,-0.562587199473684,-0.308702374385965,-0.345482736842105,-0.498017935263158,-0.327229405789474,-0.259934013157895,-0.519451704035088,-0.623288199649123,-0.348475560526316,-0.979866136842105,-0.316184021578947,-0.606860248596491,-0.523256879298246,-0.407355787017544,-0.407355787017544,-0.266138940350877,-0.482452355789474,-0.618718628596491,-0.365256349298246,-0.346610413333333,-0.642349125614035,-0.550392604912281,-0.279732022017544,-0.546888146491228,-0.639242384210526
"118","WALKING",28,0.281228223888889,0.942930275555556,0.0931122231851852,-0.105896207861111,-0.092974671262963,-0.1806660203,-0.1806660203,-0.299223359444444,-0.310775945814815,-0.546248758518519,-0.280062182962963,-0.36260198037037,-0.374681071666667,-0.352156841666667,-0.360811456296296,-0.514602424814815,-0.595965103703704,-0.293003522222222,-0.976693902592593,-0.335700184259259,-0.503798624074074,-0.399417082777778,-0.39269402,-0.39269402,-0.390449724259259,-0.460511661296296,-0.579861194259259,-0.298832423148148,-0.367116416481481,-0.545480217777778,-0.511573670555556,-0.436273009814815,-0.516811574074074,-0.589071730555556
"119","WALKING",29,0.271999916792453,0.96237438509434,0.0853743348528302,-0.00795668167188679,-0.10688830318283,-0.0955213393716981,-0.0955213393716981,-0.240231677415094,-0.28057326754717,-0.506242118113208,-0.135819505761321,-0.210469887150943,-0.431490048490566,-0.235683305566038,-0.108978206490566,-0.416817853396226,-0.628501115849057,-0.174337940226415,-0.978253538867925,-0.22143354279434,-0.598868670943396,-0.395909621509434,-0.262695063584906,-0.262695063584906,-0.133036273622642,-0.358814096603774,-0.612222937169811,-0.190355976849057,-0.307336669773585,-0.654313559056604,-0.393257505471698,-0.169506499226415,-0.429156830566038,-0.618667722641509
"120","WALKING",30,0.276406758,0.965217551076923,0.0688689970184615,-0.0459505355861538,-0.0873839917276923,-0.195140032969231,-0.195140032969231,-0.352111713846154,-0.0229640797463077,-0.472068729846154,-0.351402910907692,-0.389595631107692,-0.374440300461538,-0.342363772923077,-0.347180134692308,-0.358344356,-0.547621753230769,-0.346394275230769,-0.979752466923077,-0.374400941384615,-0.387920593846154,-0.460345386153846,-0.359873411538462,-0.359873411538462,-0.353751020923077,-0.266845731292308,-0.546977272307692,-0.344928112461538,-0.415135398,-0.399032346,-0.469852794923077,-0.366537416615385,-0.331541740923077,-0.578580044615385
"121","WALKING_DOWNSTAIRS",1,0.289188320408163,0.931874418979592,0.0541553164897959,-0.0350781902989796,-0.0739592036271429,0.0271882914106122,0.0271882914106122,-0.0894474807979592,-0.0757412543673469,-0.295463843346939,0.0382291831510204,-0.0276638676122449,-0.352449631363265,0.0965845343040816,0.0262184949326531,-0.185720285744898,-0.281963359177551,0.0300353383483878,-0.950559811632653,-0.012283860544898,-0.458030542938775,-0.487027342244898,0.0198843506265306,0.0198843506265306,-0.0257877197081633,-0.225724368061224,-0.306510645530612,0.0243308391387755,-0.0863278966402041,-0.495422486102041,-0.186530301073469,-0.104052260726531,-0.398350390122449,-0.391919876612245
"122","WALKING_DOWNSTAIRS",2,0.27761534806383,0.861831345531915,0.110040615569574,-0.11594735287234,-0.0581038498510638,0.0899511204978723,0.0899511204978723,0.00565516335106383,-0.162188586930426,-0.410872671489362,0.112841160325532,0.138120681087234,-0.145775970406383,0.293424826591489,0.222247409576596,-0.320838543553191,-0.380175306489362,0.0463666814446808,-0.940361759574468,0.147249143238298,-0.320789230008511,-0.243940592553192,0.215586334889362,0.215586334889362,0.22961718512766,-0.274844110531915,-0.343187875404255,0.0161046198595745,0.0499590624829787,-0.379436674361702,-0.0214787881723404,0.227480732542553,-0.372576755361702,-0.343698985425532
"123","WALKING_DOWNSTAIRS",3,0.292423484693878,0.939057787755102,0.0725689294489796,-0.13157327645102,-0.0778701650285714,-0.0628126118283674,-0.0628126118283674,-0.205239246653061,-0.215294501244898,-0.508567577142857,-0.0421706943244898,-0.0906707125102041,-0.129066574295918,0.0289413195612245,-0.049477977322449,-0.332376629371429,-0.576277199387755,-0.0574100475102041,-0.950061129591837,-0.0858010042244898,-0.261653414014286,-0.285683162346939,-0.0411340078469388,-0.0411340078469388,-0.0926324494530612,-0.245794699346939,-0.583919211020408,-0.0654417192653061,-0.165442898685714,-0.30863033105102,-0.233849422120408,-0.159102288018367,-0.322440827020408,-0.624910820612245
"124","WALKING_DOWNSTAIRS",4,0.279965329555556,0.947731858666667,0.0971862748866667,-0.102838822533333,-0.0921282734666667,-0.0491616726733333,-0.0491616726733333,-0.228851413747333,-0.3466062928,-0.592843014888889,-0.0722392276888889,-0.16163290774,-0.240298893435556,-0.01907433524,-0.175295286557778,-0.429213369555556,-0.621752455777778,0.0111935496222222,-0.955258881333333,-0.145759708684667,-0.370244695288889,-0.395995494444444,-0.0819559041111111,-0.0819559041111111,-0.216858921977778,-0.3805726254,-0.637079543555556,0.0390098262533333,-0.208250062317778,-0.414919000955556,-0.263644030288889,-0.280426776955556,-0.457674088,-0.685470931777778
